Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A
12/09/2016,Puebla,Toluca,0,2,A,2.58,3.51,2.83
17/09/2016,Veracruz,Monarcas,1,3,A,2.39,3.41,3.19
17/09/2016,Toluca,Guadalajara Chivas,2,1,H,,,
17/09/2016,Queretaro,Monterrey,1,0,H,2.81,3.45,2.64
18/09/2016,Atlas,Necaxa,0,0,D,2.42,3.29,3.24
18/09/2016,Chiapas,Cruz Azul,0,3,A,3.38,3.37,2.31
18/09/2016,U.A.N.L.- Tigres,Puebla,2,1,H,1.41,4.75,9.37
18/09/2016,Pachuca,Club Tijuana,2,2,D,1.6,4.24,6.16
18/09/2016,Club America,Club Leon,0,2,A,1.81,4.07,4.44
19/09/2016,Santos Laguna,U.N.A.M.- Pumas,3,1,H,2.21,3.58,3.42
21/09/2016,Cruz Azul,Toluca,0,1,A,2.01,3.62,4.01
21/09/2016,Guadalajara Chivas,U.A.N.L.- Tigres,0,1,A,2.78,3.21,2.83
21/09/2016,Monarcas,Pachuca,1,5,A,2.88,3.73,2.44
21/09/2016,Puebla,Veracruz,3,2,H,2.07,3.58,3.8
21/09/2016,Necaxa,Club America,1,1,D,2.89,3.46,2.56
22/09/2016,Club Leon,Chiapas,0,0,D,1.47,4.82,7.21
22/09/2016,U.N.A.M.- Pumas,Atlas,2,0,H,2.01,3.59,4
22/09/2016,Monterrey,Santos Laguna,5,2,H,1.76,4.07,4.69
22/09/2016,Club Tijuana,Queretaro,2,1,H,1.8,3.91,4.67
24/09/2016,Veracruz,Guadalajara Chivas,0,1,A,3.12,3.27,2.51
24/09/2016,Chiapas,Necaxa,2,2,D,2.89,3.34,2.64
25/09/2016,Atlas,Monterrey,3,1,H,3.47,3.49,2.22
25/09/2016,Monarcas,Puebla,2,3,A,2.04,3.71,3.77
25/09/2016,U.A.N.L.- Tigres,Cruz Azul,0,0,D,1.74,3.77,5.46
25/09/2016,Pachuca,Queretaro,2,0,H,1.55,4.35,6.65
25/09/2016,Club America,U.N.A.M.- Pumas,2,1,H,1.91,3.91,4.08
25/09/2016,Toluca,Club Leon,1,1,D,2.26,3.64,3.24
26/09/2016,Santos Laguna,Club Tijuana,1,2,A,2.15,3.61,3.53
01/10/2016,Club Tijuana,Atlas,1,0,H,1.56,4.33,6.51
01/10/2016,Cruz Azul,Veracruz,5,3,H,1.52,4.26,7.56
01/10/2016,Queretaro,Santos Laguna,1,1,D,2.44,3.45,3.07
02/10/2016,Monterrey,Club America,1,1,D,2.06,3.82,3.59
02/10/2016,Club Leon,U.A.N.L.- Tigres,3,2,H,2.82,3.38,2.67
02/10/2016,Guadalajara Chivas,Monarcas,2,1,H,1.83,3.69,4.8
02/10/2016,Necaxa,Toluca,3,1,H,2.4,3.27,3.29
02/10/2016,U.N.A.M.- Pumas,Chiapas,1,0,H,1.55,4.49,6.38
03/10/2016,Puebla,Pachuca,1,1,D,4.2,3.68,1.94
15/10/2016,Veracruz,Club Leon,2,3,A,3.51,3.47,2.21
15/10/2016,Chiapas,Monterrey,1,4,A,4.66,3.92,1.8
16/10/2016,Atlas,Queretaro,2,1,H,2.24,3.3,3.62
16/10/2016,Monarcas,Cruz Azul,1,1,D,3.31,3.38,2.34
16/10/2016,U.A.N.L.- Tigres,Necaxa,0,2,A,1.64,3.86,6.36
16/10/2016,Pachuca,Santos Laguna,3,0,H,1.58,4.28,6.29
16/10/2016,Club America,Club Tijuana,1,0,H,1.73,4.02,5.04
16/10/2016,Toluca,U.N.A.M.- Pumas,2,1,H,2.26,3.43,3.44
17/10/2016,Puebla,Guadalajara Chivas,0,2,A,3.22,3.42,2.37
22/10/2016,Club Tijuana,Chiapas,2,0,H,1.36,5.35,9.94
22/10/2016,Cruz Azul,Puebla,1,2,A,1.6,4.21,6.15
23/10/2016,Monterrey,Toluca,1,1,D,1.68,4.22,5.17
23/10/2016,Queretaro,Club America,1,1,D,3.52,3.48,2.2
23/10/2016,Club Leon,Monarcas,3,1,H,1.64,4.33,5.41
23/10/2016,Necaxa,Veracruz,3,2,H,1.61,4.07,6.39
23/10/2016,U.N.A.M.- Pumas,U.A.N.L.- Tigres,1,3,A,2.45,3.29,3.2
24/10/2016,Santos Laguna,Atlas,2,2,D,2.23,3.42,3.53
24/10/2016,Guadalajara Chivas,Pachuca,1,2,A,2.37,3.49,3.16
29/10/2016,Veracruz,U.N.A.M.- Pumas,1,4,A,3.27,3.51,2.3
29/10/2016,Chiapas,Queretaro,1,2,A,2.5,3.29,3.11
30/10/2016,Monarcas,Necaxa,2,1,H,2.65,3.28,2.92
30/10/2016,U.A.N.L.- Tigres,Monterrey,1,1,D,2.01,3.56,4.04
30/10/2016,Pachuca,Atlas,3,2,H,1.53,4.49,6.63
30/10/2016,Club America,Santos Laguna,3,1,H,1.55,4.52,6.35
30/10/2016,Guadalajara Chivas,Cruz Azul,3,2,H,2.09,3.26,4.16
30/10/2016,Toluca,Club Tijuana,0,1,A,2.17,3.49,3.6
31/10/2016,Puebla,Club Leon,2,2,D,3.08,3.6,2.37
05/11/2016,Club Tijuana,U.A.N.L.- Tigres,0,1,A,2.91,3.16,2.74
05/11/2016,Cruz Azul,Pachuca,2,1,H,3.01,3.58,2.42
05/11/2016,Queretaro,Toluca,2,3,A,3.02,3.29,2.56
06/11/2016,Atlas,Club America,1,1,D,3.29,3.53,2.28
06/11/2016,Monterrey,Veracruz,4,0,H,1.26,6.69,12.3
06/11/2016,Club Leon,Guadalajara Chivas,1,1,D,2.19,3.42,3.61
06/11/2016,Necaxa,Puebla,3,1,H,1.93,3.56,4.42
06/11/2016,U.N.A.M.- Pumas,Monarcas,1,1,D,1.63,4.24,5.69
07/11/2016,Santos Laguna,Chiapas,2,0,H,1.48,4.69,7.31
19/11/2016,Veracruz,Club Tijuana,2,1,H,3.89,3.55,2.06
19/11/2016,Chiapas,Atlas,1,0,H,2.8,3.52,2.61
19/11/2016,Cruz Azul,Club Leon,2,3,A,2.77,3.52,2.63
20/11/2016,Monarcas,Monterrey,1,2,A,4.01,4.22,1.85
20/11/2016,U.A.N.L.- Tigres,Queretaro,1,2,A,1.46,4.63,8.16
20/11/2016,Pachuca,Club America,3,3,D,2.02,3.69,3.88
20/11/2016,Guadalajara Chivas,Necaxa,1,1,D,2.11,3.25,4.1
20/11/2016,Toluca,Santos Laguna,1,2,A,1.5,4.49,7.44
21/11/2016,Puebla,U.N.A.M.- Pumas,0,3,A,3.48,3.82,2.1
24/11/2016,Club Leon,Club Tijuana,3,0,H,1.97,3.55,4.25
24/11/2016,U.N.A.M.- Pumas,U.A.N.L.- Tigres,2,2,D,2.54,3.3,3.05
25/11/2016,Necaxa,Pachuca,2,1,H,2.71,3.26,2.87
25/11/2016,Club America,Guadalajara Chivas,1,1,D,2.65,3.11,3.06
27/11/2016,U.A.N.L.- Tigres,U.N.A.M.- Pumas,5,0,H,1.75,3.82,5.23
27/11/2016,Club Tijuana,Club Leon,3,2,H,1.98,3.92,3.78
28/11/2016,Guadalajara Chivas,Club America,0,1,A,2.35,3.3,3.38
28/11/2016,Pachuca,Necaxa,0,0,D,1.62,3.93,6.5
01/12/2016,Club Leon,U.A.N.L.- Tigres,0,1,A,2.78,3.27,2.78
02/12/2016,Necaxa,Club America,1,1,D,2.58,3.05,3.23
04/12/2016,U.A.N.L.- Tigres,Club Leon,2,1,H,1.81,3.93,4.6
05/12/2016,Club America,Necaxa,2,0,H,2.21,3.35,3.64
23/12/2016,Club America,U.A.N.L.- Tigres,1,1,D,2.71,3.07,3.01
26/12/2016,U.A.N.L.- Tigres,Club America,0,0,D,1.89,3.4,4.91
07/01/2017,Veracruz,Queretaro,1,0,H,3.51,3.36,2.26
07/01/2017,Cruz Azul,Necaxa,1,0,H,2,3.4,4.34
08/01/2017,Monarcas,Club Tijuana,2,0,H,2.46,3.47,3.02
08/01/2017,U.A.N.L.- Tigres,Santos Laguna,0,0,D,2.24,3.48,3.44
08/01/2017,Club Leon,Pachuca,2,4,A,2.56,3.65,2.77
08/01/2017,Guadalajara Chivas,U.N.A.M.- Pumas,2,1,H,,,
08/01/2017,Toluca,Atlas,4,1,H,2.15,3.47,3.69
09/01/2017,Puebla,Monterrey,2,3,A,4.61,4.01,1.79
14/01/2017,Club Tijuana,Puebla,6,2,H,1.68,3.97,5.58
14/01/2017,Queretaro,Monarcas,0,0,D,1.96,3.67,4.12
15/01/2017,Atlas,U.A.N.L.- Tigres,2,0,H,3.66,3.36,2.2
15/01/2017,Monterrey,Guadalajara Chivas,2,2,D,2.08,3.64,3.72
15/01/2017,Pachuca,Chiapas,1,0,H,1.38,5.29,8.79
15/01/2017,Necaxa,Club Leon,0,1,A,2.34,3.58,3.14
15/01/2017,U.N.A.M.- Pumas,Cruz Azul,1,0,H,2.73,3.5,2.68
15/01/2017,Toluca,Club America,2,1,H,2.62,3.5,2.8
16/01/2017,Santos Laguna,Veracruz,2,1,H,1.61,4.2,6.05
21/01/2017,Veracruz,Atlas,1,0,H,2.7,3.35,2.81
21/01/2017,Cruz Azul,Monterrey,2,2,D,2.27,3.58,3.27
22/01/2017,Monarcas,Santos Laguna,1,1,D,2.49,3.47,2.99
22/01/2017,U.A.N.L.- Tigres,Club America,4,2,H,2.03,3.43,4.15
22/01/2017,Club Leon,U.N.A.M.- Pumas,0,1,A,1.93,3.64,4.27
22/01/2017,Necaxa,Pachuca,1,0,H,3.2,3.44,2.38
22/01/2017,Guadalajara Chivas,Club Tijuana,0,1,A,1.79,3.6,5.28
22/01/2017,Toluca,Chiapas,0,1,A,1.43,5.07,7.84
23/01/2017,Puebla,Queretaro,0,0,D,2.65,3.3,2.9
28/01/2017,Club Tijuana,Cruz Azul,1,0,H,2.38,3.38,3.19
28/01/2017,Queretaro,Guadalajara Chivas,0,1,A,3.14,3.17,2.55
29/01/2017,Atlas,Monarcas,3,1,H,2.23,3.5,3.45
29/01/2017,Monterrey,Club Leon,0,0,D,1.64,4.39,5.35
29/01/2017,Pachuca,Toluca,0,0,D,1.89,3.82,4.26
29/01/2017,Club America,Veracruz,1,0,H,1.43,4.89,8.39
29/01/2017,U.N.A.M.- Pumas,Necaxa,3,1,H,2.06,3.45,4.01
29/01/2017,Chiapas,U.A.N.L.- Tigres,1,0,H,4.59,3.65,1.88
30/01/2017,Santos Laguna,Puebla,2,0,H,1.85,3.83,4.49
04/02/2017,Puebla,Atlas,1,1,D,2.78,3.35,2.72
04/02/2017,Veracruz,Chiapas,2,0,H,2.29,3.43,3.36
04/02/2017,Cruz Azul,Queretaro,1,1,D,1.69,4,5.4
05/02/2017,Monarcas,Club America,0,2,A,2.99,3.6,2.42
05/02/2017,U.A.N.L.- Tigres,Toluca,0,1,A,1.78,3.84,4.9
05/02/2017,Club Leon,Club Tijuana,2,4,A,1.71,4.08,5.12
05/02/2017,Necaxa,Monterrey,1,1,D,3.2,3.49,2.35
05/02/2017,U.N.A.M.- Pumas,Pachuca,1,1,D,3.16,3.54,2.35
05/02/2017,Guadalajara Chivas,Santos Laguna,1,1,D,1.79,3.68,5.16
08/02/2017,Chiapas,Club America,2,0,H,3.49,3.47,2.22
11/02/2017,Club Tijuana,Necaxa,1,2,A,1.73,3.73,5.57
11/02/2017,Queretaro,Club Leon,2,1,H,2.81,3.39,2.68
12/02/2017,Atlas,Guadalajara Chivas,1,2,A,3.12,3,2.69
12/02/2017,Monterrey,U.N.A.M.- Pumas,2,0,H,1.61,4.41,5.63
12/02/2017,Pachuca,U.A.N.L.- Tigres,1,0,H,2.31,3.36,3.39
12/02/2017,Club America,Puebla,0,0,D,1.56,4.15,6.92
12/02/2017,Toluca,Veracruz,1,0,H,1.53,4.44,6.9
12/02/2017,Chiapas,Monarcas,1,2,A,2.29,3.51,3.3
13/02/2017,Santos Laguna,Cruz Azul,2,2,D,2.66,3.36,2.85
18/02/2017,Veracruz,U.A.N.L.- Tigres,0,3,A,3.87,3.32,2.15
18/02/2017,Cruz Azul,Atlas,0,1,A,1.58,4.05,6.92
19/02/2017,Monarcas,Toluca,1,2,A,3.14,3.44,2.4
19/02/2017,Monterrey,Pachuca,1,0,H,1.75,3.77,5.31
19/02/2017,Club Leon,Santos Laguna,2,2,D,2,3.77,3.86
19/02/2017,Necaxa,Queretaro,1,4,A,2.2,3.3,3.75
19/02/2017,Guadalajara Chivas,Club America,1,0,H,2.27,3.19,3.71
19/02/2017,U.N.A.M.- Pumas,Club Tijuana,3,3,D,1.96,3.63,4.19
19/02/2017,Puebla,Chiapas,3,0,H,2.13,3.49,3.72
25/02/2017,Club Tijuana,Monterrey,2,0,H,3.2,3.22,2.49
25/02/2017,Queretaro,U.N.A.M.- Pumas,4,3,H,2.53,3.25,3.11
26/02/2017,Atlas,Club Leon,2,0,H,2.76,3.39,2.72
26/02/2017,U.A.N.L.- Tigres,Monarcas,1,1,D,1.57,4.31,6.43
26/02/2017,Pachuca,Veracruz,1,0,H,1.4,4.93,9.35
26/02/2017,Club America,Cruz Azul,2,0,H,2.81,3.26,2.76
26/02/2017,Toluca,Puebla,1,3,A,1.79,3.73,5.04
26/02/2017,Chiapas,Guadalajara Chivas,4,3,H,4.09,3.49,2.03
27/02/2017,Santos Laguna,Necaxa,2,2,D,1.91,3.6,4.47
04/03/2017,Club Tijuana,Pachuca,2,3,A,2.38,3.36,3.27
04/03/2017,Cruz Azul,Chiapas,2,0,H,1.49,4.46,7.64
05/03/2017,Monarcas,Veracruz,1,0,H,1.88,3.83,4.34
05/03/2017,Monterrey,Queretaro,4,1,H,1.47,4.61,7.83
05/03/2017,Club Leon,Club America,1,1,D,2.45,3.51,3.03
05/03/2017,Necaxa,Atlas,1,1,D,2.43,3.39,3.14
05/03/2017,Guadalajara Chivas,Toluca,2,0,H,2.01,3.44,4.22
05/03/2017,Puebla,U.A.N.L.- Tigres,0,2,A,3.22,3.35,2.41
05/03/2017,U.N.A.M.- Pumas,Santos Laguna,2,1,H,2.15,3.69,3.46
18/03/2017,Club Tijuana,Santos Laguna,1,1,D,2.03,3.64,3.87
18/03/2017,Cruz Azul,U.A.N.L.- Tigres,0,0,D,2.37,3.25,3.39
18/03/2017,Queretaro,Pachuca,3,0,H,3.04,3.44,2.47
19/03/2017,Monterrey,Atlas,2,0,H,1.45,4.71,7.98
19/03/2017,Club Leon,Toluca,2,3,A,2.05,3.74,3.7
19/03/2017,Necaxa,Chiapas,2,2,D,1.93,3.7,4.26
19/03/2017,Guadalajara Chivas,Veracruz,2,0,H,1.4,4.86,9.51
19/03/2017,U.N.A.M.- Pumas,Club America,2,3,A,2.38,3.62,3.05
20/03/2017,Puebla,Monarcas,0,1,A,2.16,3.6,3.51
01/04/2017,Veracruz,Cruz Azul,3,1,H,4.36,3.53,1.95
02/04/2017,Chiapas,U.N.A.M.- Pumas,0,3,A,2.89,3.56,2.51
02/04/2017,Atlas,Club Tijuana,3,3,D,2.51,3.3,3.1
02/04/2017,Monarcas,Guadalajara Chivas,0,0,D,3.28,3.42,2.35
02/04/2017,U.A.N.L.- Tigres,Club Leon,0,1,A,1.69,4.01,5.45
02/04/2017,Pachuca,Puebla,0,0,D,1.63,4.12,5.98
02/04/2017,Club America,Monterrey,1,0,H,2.76,3.48,2.67
02/04/2017,Toluca,Necaxa,2,0,H,1.75,3.92,5.04
03/04/2017,Santos Laguna,Queretaro,1,0,H,1.93,3.76,4.16
08/04/2017,Club Tijuana,Club America,0,0,D,2.08,3.36,4.06
08/04/2017,Cruz Azul,Monarcas,1,1,D,1.75,3.77,5.33
08/04/2017,Queretaro,Atlas,1,4,A,2.34,3.33,3.36
09/04/2017,Monterrey,Chiapas,4,1,H,1.34,5.6,10.16
09/04/2017,Club Leon,Veracruz,4,0,H,1.48,4.77,7.2
09/04/2017,Necaxa,U.A.N.L.- Tigres,1,1,D,3.82,3.33,2.16
09/04/2017,Guadalajara Chivas,Puebla,3,2,H,1.75,3.75,5.39
09/04/2017,U.N.A.M.- Pumas,Toluca,0,1,A,2.57,3.5,2.85
10/04/2017,Santos Laguna,Pachuca,1,0,H,2.52,3.4,3
12/04/2017,Chiapas,Club Leon,0,0,D,3.26,3.53,2.3
12/04/2017,U.A.N.L.- Tigres,Guadalajara Chivas,3,0,H,1.97,3.3,4.63
12/04/2017,Veracruz,Puebla,3,2,H,2.65,3.24,2.95
13/04/2017,Queretaro,Club Tijuana,0,1,A,2.49,3.28,3.14
13/04/2017,Santos Laguna,Monterrey,2,2,D,3.3,3.38,2.35
13/04/2017,Club America,Necaxa,1,0,H,1.66,3.99,5.86
13/04/2017,Pachuca,Monarcas,0,0,D,1.7,4.18,5.09
13/04/2017,Atlas,U.N.A.M.- Pumas,1,1,D,2.43,3.39,3.14
14/04/2017,Toluca,Cruz Azul,0,2,A,2.42,3.27,3.21
15/04/2017,Chiapas,Club Tijuana,1,2,A,2.75,3.39,2.73
16/04/2017,Atlas,Santos Laguna,1,1,D,2.67,3.38,2.82
16/04/2017,Monarcas,Club Leon,1,2,A,2.81,3.57,2.57
16/04/2017,U.A.N.L.- Tigres,U.N.A.M.- Pumas,4,0,H,1.54,4.16,7.4
16/04/2017,Veracruz,Necaxa,0,1,A,2.35,3.4,3.29
16/04/2017,Pachuca,Guadalajara Chivas,0,0,D,2.28,3.35,3.47
16/04/2017,Club America,Queretaro,1,0,H,1.78,3.68,5.23
16/04/2017,Toluca,Monterrey,1,1,D,2.93,3.37,2.59
17/04/2017,Puebla,Cruz Azul,2,1,H,3.62,3.23,2.28
22/04/2017,Club Tijuana,Toluca,2,0,H,2.18,3.17,3.97
22/04/2017,Cruz Azul,Guadalajara Chivas,2,1,H,2.06,3.32,4.19
22/04/2017,Queretaro,Chiapas,2,2,D,2.01,3.56,4.05
23/04/2017,Atlas,Pachuca,1,0,H,2.24,3.5,3.42
23/04/2017,Monterrey,U.A.N.L.- Tigres,1,0,H,2.36,3.32,3.34
23/04/2017,Club Leon,Puebla,1,0,H,1.61,4.29,5.88
23/04/2017,Necaxa,Monarcas,2,1,H,2.66,3.05,3.11
23/04/2017,U.N.A.M.- Pumas,Veracruz,0,2,A,1.54,4.46,6.57
24/04/2017,Santos Laguna,Club America,2,1,H,2.18,3.26,3.84
29/04/2017,Veracruz,Monterrey,1,0,H,4.11,3.58,1.99
29/04/2017,Chiapas,Santos Laguna,2,2,D,3.21,3.65,2.27
30/04/2017,Monarcas,U.N.A.M.- Pumas,4,0,H,2.16,3.45,3.68
30/04/2017,U.A.N.L.- Tigres,Club Tijuana,3,0,H,1.67,4.07,5.58
30/04/2017,Guadalajara Chivas,Club Leon,1,1,D,2.17,3.66,3.43
30/04/2017,Pachuca,Cruz Azul,2,2,D,2.49,3.3,3.12
30/04/2017,Club America,Atlas,1,2,A,1.83,3.37,5.49
30/04/2017,Toluca,Queretaro,1,2,A,1.67,3.97,5.77
01/05/2017,Puebla,Necaxa,0,1,A,2.23,3.14,3.88
06/05/2017,Queretaro,U.A.N.L.- Tigres,1,5,A,5.68,3.87,1.69
07/05/2017,Club Leon,Cruz Azul,1,2,A,2.36,3.41,3.25
07/05/2017,Atlas,Chiapas,0,1,A,1.74,4.05,4.93
07/05/2017,Club America,Pachuca,2,3,A,2.67,3.5,2.74
07/05/2017,Club Tijuana,Veracruz,1,0,H,,,
07/05/2017,Monterrey,Monarcas,1,2,A,1.79,4.04,4.56
07/05/2017,Necaxa,Guadalajara Chivas,0,0,D,2.99,3.3,2.57
07/05/2017,U.N.A.M.- Pumas,Puebla,0,1,A,1.88,3.64,4.61
08/05/2017,Santos Laguna,Toluca,2,2,D,2.19,3.54,3.59
11/05/2017,U.A.N.L.- Tigres,Monterrey,4,1,H,2.05,3.38,4.13
11/05/2017,Santos Laguna,Toluca,1,4,A,2.07,3.49,3.91
12/05/2017,Monarcas,Club Tijuana,1,0,H,2.51,3.35,3.05
12/05/2017,Atlas,Guadalajara Chivas,1,0,H,2.85,3.16,2.8
14/05/2017,Monterrey,U.A.N.L.- Tigres,0,2,A,1.93,3.91,3.98
14/05/2017,Toluca,Santos Laguna,1,3,A,2.37,3.45,3.2
15/05/2017,Guadalajara Chivas,Atlas,1,0,H,1.66,3.67,6.63
15/05/2017,Club Tijuana,Monarcas,2,0,H,1.59,3.97,6.89
19/05/2017,Toluca,Guadalajara Chivas,1,1,D,2.1,3.55,3.73
19/05/2017,U.A.N.L.- Tigres,Club Tijuana,2,0,H,1.6,3.93,6.92
22/05/2017,Guadalajara Chivas,Toluca,1,1,D,2.11,3.48,3.87
22/05/2017,Club Tijuana,U.A.N.L.- Tigres,0,2,A,3.05,3.5,2.43
26/05/2017,U.A.N.L.- Tigres,Guadalajara Chivas,2,2,D,1.79,3.42,5.71
29/05/2017,Guadalajara Chivas,U.A.N.L.- Tigres,2,1,H,3.28,3.17,2.47
22/07/2017,Monarcas,Monterrey,0,0,D,3.77,3.64,2.06
22/07/2017,Club Tijuana,Cruz Azul,0,2,A,2.24,3.32,3.6
22/07/2017,Club America,Queretaro,0,1,A,2.01,3.51,4.14
22/07/2017,Lobos BUAP,Santos Laguna,2,2,D,3.33,3.68,2.21
23/07/2017,U.A.N.L.- Tigres,Puebla,5,0,H,1.57,4.17,6.69
23/07/2017,Club Leon,Atlas,0,3,A,1.79,3.97,4.66
23/07/2017,Guadalajara Chivas,Toluca,0,0,D,2.87,3.23,2.72
23/07/2017,U.N.A.M.- Pumas,Pachuca,1,0,H,3.03,3.49,2.45
24/07/2017,Veracruz,Necaxa,0,2,A,2.48,3.24,3.19
29/07/2017,Puebla,Monarcas,1,1,D,2.38,3.35,3.27
29/07/2017,Atlas,U.N.A.M.- Pumas,2,1,H,2.18,3.57,3.49
29/07/2017,Cruz Azul,Guadalajara Chivas,1,1,D,1.74,3.67,5.61
29/07/2017,Queretaro,Lobos BUAP,0,4,A,1.96,3.5,4.38
30/07/2017,Monterrey,Veracruz,1,0,H,1.28,6.06,12.54
30/07/2017,Pachuca,Club America,0,2,A,2.06,3.55,3.86
30/07/2017,Necaxa,Club Tijuana,1,0,H,2.4,3.23,3.35
30/07/2017,Toluca,Club Leon,3,1,H,2.13,3.64,3.56
31/07/2017,Santos Laguna,U.A.N.L.- Tigres,1,1,D,3.47,3.42,2.25
05/08/2017,Monarcas,Santos Laguna,1,1,D,2.64,3.43,2.82
05/08/2017,Club Tijuana,Monterrey,0,3,A,3.53,3.49,2.2
05/08/2017,Lobos BUAP,Pachuca,3,2,H,3.97,3.73,1.98
06/08/2017,U.A.N.L.- Tigres,Queretaro,1,1,D,1.4,4.84,9.66
06/08/2017,Club Leon,Cruz Azul,2,2,D,2.65,3.49,2.77
06/08/2017,Club America,U.N.A.M.- Pumas,2,1,H,2.05,3.48,4
06/08/2017,Guadalajara Chivas,Necaxa,2,2,D,1.96,3.28,4.75
06/08/2017,Toluca,Atlas,3,2,H,1.99,3.59,4.08
07/08/2017,Veracruz,Puebla,2,0,H,2.86,3.26,2.71
12/08/2017,Puebla,Club Tijuana,1,1,D,2.19,3.37,3.66
12/08/2017,Atlas,Club America,0,1,A,2.82,3.31,2.71
12/08/2017,Cruz Azul,Toluca,0,0,D,1.99,3.55,4.14
12/08/2017,Queretaro,Monarcas,2,1,H,2.31,3.4,3.35
13/08/2017,Monterrey,Guadalajara Chivas,4,1,H,1.68,4.01,5.46
13/08/2017,Pachuca,U.A.N.L.- Tigres,2,1,H,2.94,3.3,2.62
13/08/2017,Necaxa,Club Leon,0,3,A,3.38,3.56,2.23
13/08/2017,U.N.A.M.- Pumas,Lobos BUAP,2,0,H,2.19,3.71,3.34
14/08/2017,Santos Laguna,Veracruz,2,3,A,1.47,4.56,7.91
19/08/2017,Monarcas,Pachuca,1,2,A,2.76,3.4,2.71
19/08/2017,Club Tijuana,Santos Laguna,2,0,H,2.31,3.44,3.33
19/08/2017,Cruz Azul,Atlas,2,1,H,1.68,3.93,5.76
19/08/2017,Lobos BUAP,Club America,2,3,A,3.31,3.43,2.32
20/08/2017,U.A.N.L.- Tigres,U.N.A.M.- Pumas,2,0,H,1.44,4.79,8.3
20/08/2017,Veracruz,Queretaro,1,1,D,2.59,3.32,2.96
20/08/2017,Club Leon,Monterrey,1,2,A,3.12,3.73,2.29
20/08/2017,Guadalajara Chivas,Puebla,0,1,A,1.98,3.47,4.31
20/08/2017,Toluca,Necaxa,0,0,D,1.71,3.86,5.51
23/08/2017,Pachuca,Veracruz,4,1,H,1.56,4.15,6.9
23/08/2017,Atlas,Lobos BUAP,1,1,D,2.15,3.68,3.47
23/08/2017,Queretaro,Club Tijuana,1,3,A,2.08,3.5,3.86
23/08/2017,U.N.A.M.- Pumas,Monarcas,1,2,A,2.39,3.59,3.04
24/08/2017,Club America,U.A.N.L.- Tigres,2,2,D,2.58,3.27,3.01
24/08/2017,Puebla,Club Leon,0,1,A,2.67,3.6,2.68
24/08/2017,Santos Laguna,Guadalajara Chivas,1,1,D,2.24,3.49,3.42
24/08/2017,Monterrey,Toluca,4,1,H,1.57,4.24,6.58
24/08/2017,Necaxa,Cruz Azul,1,1,D,3.71,3.25,2.24
26/08/2017,Club Tijuana,Pachuca,2,1,H,2.31,3.5,3.26
26/08/2017,Cruz Azul,Monterrey,1,1,D,2.73,3.25,2.85
27/08/2017,U.A.N.L.- Tigres,Lobos BUAP,3,2,H,1.39,5.06,9.26
27/08/2017,Club Leon,Santos Laguna,1,2,A,2.06,3.69,3.71
27/08/2017,Monarcas,Club America,2,0,H,2.99,3.52,2.46
27/08/2017,Necaxa,Atlas,2,1,H,2.41,3.35,3.21
27/08/2017,Guadalajara Chivas,Queretaro,0,0,D,1.96,3.44,4.48
27/08/2017,Toluca,Puebla,2,1,H,1.98,3.53,4.22
28/08/2017,Veracruz,U.N.A.M.- Pumas,1,0,H,2.43,3.32,3.21
09/09/2017,Puebla,Cruz Azul,0,0,D,3.37,3.31,2.35
09/09/2017,Lobos BUAP,Monarcas,1,3,A,2.2,3.76,3.29
09/09/2017,Queretaro,Club Leon,1,2,A,2.65,3.35,2.87
10/09/2017,Monterrey,Necaxa,1,0,H,1.36,5.33,10.05
10/09/2017,Pachuca,Guadalajara Chivas,1,3,A,2.4,3.32,3.26
10/09/2017,Club America,Veracruz,2,0,H,1.42,4.71,9.34
10/09/2017,U.N.A.M.- Pumas,Club Tijuana,0,2,A,2.43,3.37,3.15
11/09/2017,Santos Laguna,Toluca,0,0,D,1.96,3.95,3.82
16/09/2017,Monarcas,U.A.N.L.- Tigres,3,3,D,3.53,3.52,2.19
16/09/2017,Club Tijuana,Club America,1,1,D,2.34,3.29,3.41
16/09/2017,Cruz Azul,Santos Laguna,2,1,H,1.93,3.67,4.28
17/09/2017,Monterrey,Atlas,2,1,H,1.27,6.26,12.4
17/09/2017,Club Leon,Pachuca,3,1,H,2.21,3.74,3.29
17/09/2017,Necaxa,Puebla,1,1,D,2.21,3.3,3.71
17/09/2017,Guadalajara Chivas,U.N.A.M.- Pumas,1,1,D,1.68,3.85,5.86
17/09/2017,Toluca,Queretaro,3,2,H,1.89,3.64,4.5
18/09/2017,Veracruz,Lobos BUAP,0,1,A,2.5,3.38,3.04
27/09/2017,Guadalajara Chivas,Lobos BUAP,1,2,A,1.68,3.75,6.05
27/09/2017,Puebla,Atlas,1,2,A,2.03,3.43,4.16
27/09/2017,Veracruz,Monarcas,2,1,H,3,3.44,2.49
27/09/2017,Club Tijuana,U.A.N.L.- Tigres,0,1,A,,,
28/09/2017,Club Leon,Club America,2,1,H,2.44,3.54,3.01
28/09/2017,Necaxa,Queretaro,1,0,H,2.38,3.27,3.36
28/09/2017,Toluca,U.N.A.M.- Pumas,2,1,H,1.76,3.88,4.99
28/09/2017,Pachuca,Cruz Azul,4,0,H,2.61,3.39,2.88
30/09/2017,Monarcas,Club Tijuana,3,0,H,2.47,3.29,3.17
